hs6,m_ind_world_p0,m_ind_world_p1,x_chl_ind_p0,x_chl_ind_p1,m_ind_total_p0,m_ind_total_p1,product_share_india_p0,product_share_india_p1,chile_share_product_p0,chile_share_product_p1,delta_product_share_india,delta_chile_share_product,avg_exports_p0,avg_exports_p1,avg_india_imports_p0,avg_india_imports_p1,growth_india_imports_pct,growth_chile_exports_pct,new_import_demand,sin_demanda,chile_entry,no_chile_presence,demand_dynamic,chile_competitive,quadrant_code,quadrant_name,d_aap_original,d_aap_expanded,d_aap_covered_p0,d_aap_covered_p1,d_aap_covered_only_p1,d_aap_covered_only_p0,d_added_2017,d_maintained_2017,d_removed_2017,concession_pct_min,concession_pct_max,d_partial_coverage,d_copper_260300,hs2,hs4,description_hs12
610423,415456.00000000006,4227242.0,0.0,0.0,1188760914470.0,2078907340881.0,3.494865914103745e-07,2.0333960618988327e-06,0.0,0.0,1.6839094704884582e-06,0.0,0.0,0.0,138485.33333333334,1409080.6666666667,917.4945120542244,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,61,6104,"Ensembles: women's or girls', of synthetic fibres, knitted or crocheted"
521019,1440264.0,4216658.0,0.0,0.0,1188760914470.0,2078907340881.0,1.2115674249284438e-06,2.0283049259006723e-06,0.0,0.0,8.167375009722285e-07,0.0,0.0,0.0,480088.0,1405552.6666666667,192.7697977592997,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,52,5210,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, unbleached, of weaves n.e.c. in item no. 5210.1, weighing 200g/m2 or less"
600542,2766138.0,4216112.0,0.0,0.0,1188760914470.0,2078907340881.0,2.3269086040175382e-06,2.028042287932513e-06,0.0,0.0,-2.988663160850252e-07,0.0,0.0,0.0,922046.0,1405370.6666666667,52.418715190637634,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,60,6005,"Fabrics: warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of artificial fibres, dyed"
730629,14047912.0,4203310.0,0.0,0.0,1188760914470.0,2078907340881.0,1.1817272782949089e-05,2.021884245316446e-06,0.0,0.0,-9.795388537632643e-06,0.0,0.0,0.0,4682637.333333333,1401103.3333333333,-70.07875618810824,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,73,7306,"Iron or steel (excluding cast iron): casing and tubing of a kind used in drilling for oil and gas (other than stainless steel or seamless), n.e.c. in chapter 73"
540773,3776992.0,4203000.0,0.0,0.0,1188760914470.0,2078907340881.0,3.1772511646582386e-06,2.0217351285213373e-06,0.0,0.0,-1.1555160361369012e-06,0.0,0.0,0.0,1258997.3333333333,1401000.0,11.279028390846468,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,54,5407,"Fabrics, woven: containing 85% or more by weight of synthetic filaments (excluding nylon or other polyamides and polyesters), of yarns of different colours"
401036,2652914.0,4182676.0,0.0,0.0,1188760914470.0,2078907340881.0,2.2316632114227798e-06,2.011958839025247e-06,0.0,0.0,-2.1970437239753246e-07,0.0,0.0,0.0,884304.6666666666,1394225.3333333333,57.66345987845818,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,40,4010,"Rubber: vulcanised, endless synchronous belts, of an outside circumference exceeding 150 cm but not exceeding 198 cm"
520943,803231.0,4180384.0,0.0,0.0,1188760914470.0,2078907340881.0,6.756875922002486e-07,2.0108563367852822e-06,0.0,0.0,1.3351687445850336e-06,0.0,0.0,0.0,267743.6666666667,1393461.3333333333,420.44604852153367,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,52,5209,"Fabrics, woven: containing 85% or more by weight of cotton, of yarns of different colours, 3-thread or 4-thread twill, including cross twill, weighing more than 200g/m2"
731450,1700548.0,4166737.0,0.0,0.0,1188760914470.0,2078907340881.0,1.4305214608760722e-06,2.0042918306470644e-06,0.0,0.0,5.737703697709921e-07,0.0,0.0,0.0,566849.3333333334,1388912.3333333333,145.0231925238217,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,73,7314,Iron or steel: expanded metal
441090,6544485.0,4156329.000000001,0.0,0.0,1188760914470.0,2078907340881.0,5.505299610996891e-06,1.999285354506772e-06,0.0,0.0,-3.5060142564901195e-06,0.0,0.0,0.0,2181495.0,1385443.0000000002,-36.49112191410019,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,44,4410,"Particle board, oriented strand board (OSB) and similar board of ligneous materials other than wood, whether or not agglomerated with resins or other organic binding substances"
280610,2835071.0,4139580.0,0.0,0.0,1188760914470.0,2078907340881.0,2.384895873922634e-06,1.991228718373628e-06,0.0,0.0,-3.936671555490062e-07,0.0,0.0,0.0,945023.6666666666,1379860.0,46.01327444709498,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,28,2806,Hydrogen chloride (hydrochloric acid)
650400,2188917.0,4136221.0,0.0,0.0,1188760914470.0,2078907340881.0,1.841343346131053e-06,1.989612965745337e-06,0.0,0.0,1.4826961961428453e-07,0.0,0.0,0.0,729639.0,1378740.3333333333,88.9619843968501,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,65,6504,"Hats and other headgear: plaited or made by assembling strips of any material, whether or not lined or trimmed"
680229,6080041.0,4136155.0,0.0,0.0,1188760914470.0,2078907340881.0,5.114603723921004e-06,1.989581218298637e-06,0.0,0.0,-3.1250225056223667e-06,0.0,0.0,0.0,2026680.3333333333,1378718.3333333333,-31.971593612608864,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,68,6802,"Stone: monumental or building stone, n.e.c. in item no. 6802.2, articles thereof, simply cut or sawn, with a flat or even surface"
030890,217746.0,4119989.0,0.0,0.0,1188760914470.0,2078907340881.0,1.831705579730306e-07,1.9818050179446816e-06,0.0,0.0,1.798634459971651e-06,0.0,0.0,0.0,72582.0,1373329.6666666667,1792.1077769511264,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,03,0308,"Aquatic invertebrates: other than crustaceans, molluscs, sea urchins, sea cucumbers and jellyfish, live, fresh, chilled, frozen, dried, salted or in brine, smoked, cooked or not before or during smoking, includes edible flours, meals, and pellets"
521032,1054097.0,4116883.0,0.0,0.0,1188760914470.0,2078907340881.0,8.867190931070956e-07,1.9803109638620767e-06,0.0,0.0,1.0935918707549812e-06,0.0,0.0,0.0,351365.6666666667,1372294.3333333333,290.56016666397875,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,52,5210,"Fabrics, woven: containing less than 85% by weight of cotton, mixed mainly or solely with man-made fibres, weighing 200g/m2 or less, dyed, 3-thread or 4-thread twill, including cross twill"
120750,2449058.0,4115431.0,0.0,0.0,1188760914470.0,2078907340881.0,2.0601770887562315e-06,1.979612520034665e-06,0.0,0.0,-8.056456872156696e-08,0.0,0.0,0.0,816352.6666666666,1371810.3333333333,68.04138570830092,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,12,1207,"Oil seeds: mustard seeds, whether or not broken"
901050,4816429.0,4115263.0,0.0,0.0,1188760914470.0,2078907340881.0,4.051638089184122e-06,1.979531708352154e-06,0.0,0.0,-2.072106380831968e-06,0.0,0.0,0.0,1605476.3333333333,1371754.3333333333,-14.557797903799685,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,90,9010,"Photographic laboratory apparatus and equipment: n.e.c. in item no. 9010.10, for photographic (including cinematographic) laboratories: negatoscopes"
732392,3290872.0,4097653.0,0.0,0.0,1188760914470.0,2078907340881.0,2.768321165292695e-06,1.971060912346144e-06,0.0,0.0,-7.972602529465511e-07,0.0,0.0,0.0,1096957.3333333333,1365884.3333333333,24.51572106116555,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,73,7323,"Cast iron: table, kitchen and other household articles and parts thereof, of cast iron, enamelled"
290376,445598.0,4095757.0,0.0,0.0,1188760914470.0,2078907340881.0,3.748424048738737e-07,1.9701488947863825e-06,0.0,0.0,1.595306489912509e-06,0.0,0.0,0.0,148532.66666666666,1365252.3333333333,819.1596461384476,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,29,2903,"Halogenated derivatives of acyclic hydrocarbons containing two or more different halogens: bromochlorodifluoromethane, bromotrifluoromethane, and dibromotetrafluoroethanes"
580900,3448808.9999999995,4094730.0,0.0,0.0,1188760914470.0,2078907340881.0,2.9011796720601506e-06,1.9696548852748454e-06,0.0,0.0,-9.315247867853052e-07,0.0,0.0,0.0,1149602.9999999998,1364909.9999999998,18.72881333816978,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,58,5809,"Fabrics, woven: of metal thread and metallised yarn of heading no. 5605, of a kind used in apparel, as furnishing fabrics or similar purposes: n.e.c. or included"
950420,2654726.0,4088998.999999999,0.0,0.0,1188760914470.0,2078907340881.0,2.2331874876485063e-06,1.966898148653014e-06,0.0,0.0,-2.662893389954924e-07,0.0,0.0,0.0,884908.6666666666,1362999.6666666665,54.0271576049656,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,95,9504,Billiard articles and accessories of all kinds
290314,174942.0,4078449.0,0.0,0.0,1188760914470.0,2078907340881.0,1.4716331759443538e-07,1.961823367400124e-06,0.0,0.0,1.8146600498056884e-06,0.0,0.0,0.0,58314.0,1359483.0,2231.3149500977465,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,29,2903,Saturated chlorinated derivatives of acyclic hydrocarbons: carbon tetrachloride
121490,618215.0,4072405.0,0.0,0.0,1188760914470.0,2078907340881.0,5.200499044634441e-07,1.958916070917425e-06,0.0,0.0,1.4388661664539806e-06,0.0,0.0,0.0,206071.66666666663,1357468.3333333333,558.7360384332311,,0,0,0,1,1,0,2,oportunidad_perdida,0,1,0,1,1,0,1,0,0,50.0,50.0,0,0,12,1214,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise"
170410,4139154.0,4069670.0,0.0,0.0,1188760914470.0,2078907340881.0,3.4819062013368853e-06,1.9576004759670307e-06,0.0,0.0,-1.524305725369855e-06,0.0,0.0,0.0,1379718.0,1356556.6666666667,-1.6787005267259958,,0,0,0,1,0,0,4,retirada,0,1,0,1,1,0,1,0,0,50.0,50.0,0,0,17,1704,"Sugar confectionery: chewing gum, whether or not sugar-coated, not containing cocoa"
701110,14958424.0,4063457.0,0.0,0.0,1188760914470.0,2078907340881.0,1.2583206444560048e-05,1.954611886779902e-06,0.0,0.0,-1.0628594557780146e-05,0.0,0.0,0.0,4986141.333333333,1354485.6666666667,-72.83499250990613,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,70,7011,"Glass envelopes (including bulbs and tubes): open, and glass parts thereof, without fittings, for electric lighting"
040510,4498989.0,4061615.0,0.0,0.0,1188760914470.0,2078907340881.0,3.7846037375865776e-06,1.9537258444038045e-06,0.0,0.0,-1.830877893182773e-06,0.0,0.0,0.0,1499663.0,1353871.6666666665,-9.721606343113988,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,04,0405,"Dairy produce: derived from milk, butter"
920110,2596330.0,4058152.0,0.0,0.0,1188760914470.0,2078907340881.0,2.184064069062662e-06,1.952060065495865e-06,0.0,0.0,-2.320040035667975e-07,0.0,0.0,0.0,865443.3333333334,1352717.3333333333,56.30339748799267,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,92,9201,"Musical instruments: pianos, upright, including automatic pianos"
900720,33955442.0,4038881.0,0.0,0.0,1188760914470.0,2078907340881.0,2.856372680720141e-05,1.9427902920812247e-06,0.0,0.0,-2.6620936515120183e-05,0.0,0.0,0.0,11318480.666666666,1346293.6666666667,-88.10534994655643,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,90,9007,"Projectors, cinematographic: whether or not incorporating sound recording or reproducing apparatus"
950639,2101051.0,4032307.0,0.0,0.0,1188760914470.0,2078907340881.0,1.7674294085760194e-06,1.939628053981082e-06,0.0,0.0,1.7219864540506249e-07,0.0,0.0,0.0,700350.3333333334,1344102.3333333333,91.91856837363775,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,95,9506,Golf equipment: other than clubs and balls
732182,1369747.0,4027601.0,0.0,0.0,1188760914470.0,2078907340881.0,1.152247675143905e-06,1.937364364826949e-06,0.0,0.0,7.851166896830442e-07,0.0,0.0,0.0,456582.3333333333,1342533.6666666667,194.0397752285641,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,73,7321,"Domestic appliances: non-electric, (other than cookers and plate warmers), for liquid fuel, of iron or steel"
283230,1001120.0,4019956.0,0.0,0.0,1188760914470.0,2078907340881.0,8.42154202593666e-07,1.933686952250802e-06,0.0,0.0,1.0915327496571362e-06,0.0,0.0,0.0,333706.6666666667,1339985.3333333333,301.5458686271376,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,28,2832,Thiosulphates
847621,1853330.0,4003839.0,0.0,0.0,1188760914470.0,2078907340881.0,1.5590435195510218e-06,1.925934321970912e-06,0.0,0.0,3.6689080241989003e-07,0.0,0.0,0.0,617776.6666666666,1334613.0,116.03486696918522,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,84,8476,"Machines: automatic beverage-vending machines, incorporating heating or refrigerating devices"
050610,385695.0,3993585.0,0.0,0.0,1188760914470.0,2078907340881.0,3.244512797360596e-07,1.9210019232062536e-06,0.0,0.0,1.596550643470194e-06,0.0,0.0,0.0,128565.0,1331195.0,935.4256601718974,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,05,0506,Animal products: ossein and bones treated with acid
120925,1928217.0,3991002.0,0.0,0.0,1188760914470.0,2078907340881.0,1.6220393659726611e-06,1.919759443587655e-06,0.0,0.0,2.977200776149938e-07,0.0,0.0,0.0,642739.0,1330334.0,106.9788825635289,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,12,1209,"Seeds of forage plants: rye grass (Lolium multiflorum Lam., Lolium perenne L.) seeds, of a kind used for sowing"
910400,9397190.0,3988874.0,0.0,0.0,1188760914470.0,2078907340881.0,7.905029418122873e-06,1.9187358289425222e-06,0.0,0.0,-5.986293589180351e-06,0.0,0.0,0.0,3132396.6666666665,1329624.6666666667,-57.552481114035146,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,91,9104,"Clocks: instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels"
551311,2190065.0,3971998.0,0.0,0.0,1188760914470.0,2078907340881.0,1.842309057558831e-06,1.910618103025576e-06,0.0,0.0,6.830904546674473e-08,0.0,0.0,0.0,730021.6666666666,1323999.3333333333,81.36438872818843,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,55,5513,"Fabrics, woven: plain weave, of polyester staple fibres, containing less than 85% by weight of such fibres, mixed mainly or solely with cotton, of a weight not exceeding 170g/m2, unbleached or bleached"
732112,6063109.0,3962258.0,6794.0,0.0,1188760914470.0,2078907340881.0,5.1003603215733175e-06,1.905932949527646e-06,0.0011205472308018,0.0,-3.1944273720456712e-06,-0.0011205472308018,2264.6666666666665,0.0,2021036.3333333333,1320752.6666666667,-34.6497316805619,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,73,7321,"Cooking appliances and plate warmers: for liquid fuel, of iron or steel"
500600,2370079.0,3952960.999999999,0.0,0.0,1188760914470.0,2078907340881.0,1.99373900264603e-06,1.9014608887401456e-06,0.0,0.0,-9.227811390588425e-08,0.0,0.0,0.0,790026.3333333334,1317653.6666666665,66.7860438407327,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,50,5006,"Silk yarn and yarn spun from silk waste: put up for retail sale, and silk-worm gut"
480840,3480635.0,3952280.000000001,0.0,0.0,1188760914470.0,2078907340881.0,2.927952086607604e-06,1.901133312812827e-06,0.0,0.0,-1.026818773794777e-06,0.0,0.0,0.0,1160211.6666666667,1317426.6666666667,13.550544656363003,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,48,4808,"Paper and paperboard: kraft paper, creped or crinkled, whether or not embossed or perforated, in rolls or sheets, other than paper of heading 4803"
441860,1149862.0,3939032.0,0.0,0.0,1188760914470.0,2078907340881.0,9.672777646063988e-07,1.894760734420571e-06,0.0,0.0,9.274829698141724e-07,0.0,0.0,0.0,383287.3333333333,1313010.6666666667,242.56562961468416,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,44,4418,Wood: posts and beams
551624,1309564.0,3936808.000000001,0.0,0.0,1188760914470.0,2078907340881.0,1.101621010633462e-06,1.8936909416711468e-06,0.0,0.0,7.920699310376848e-07,0.0,0.0,0.0,436521.3333333333,1312269.3333333335,200.61974825209003,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,55,5516,"Fabrics, woven: printed, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with man-made filaments"
511290,3494333.0,3935354.000000001,0.0,1293.0,1188760914470.0,2078907340881.0,2.939475009201427e-06,1.8929915357998952e-06,0.0,0.0003285600228086,-1.0464834734015317e-06,0.0003285600228086,0.0,431.0,1164777.6666666667,1311784.6666666667,12.621035259089508,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,0,0,0,0,,,0,0,51,5112,"Fabrics, woven: of combed wool or combed fine animal hair, containing less than 85% by weight of wool or fine animal hair, mixed mainly or solely with fibres n.e.c. in heading no. 5112"
722710,13605287.0,3923959.0,0.0,0.0,1188760914470.0,2078907340881.0,1.1444931301485309e-05,1.887510291024853e-06,0.0,0.0,-9.557421010460454e-06,0.0,0.0,0.0,4535095.666666667,1307986.3333333333,-71.1585723990975,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,72,7227,"Steel, alloy: bars and rods, hot-rolled, in irregularly wound coils, of high speed steel"
960630,11539847.0,3922454.0,0.0,0.0,1188760914470.0,2078907340881.0,9.707458295047456e-06,1.8867863530356967e-06,0.0,0.0,-7.82067194201176e-06,0.0,0.0,0.0,3846615.6666666665,1307484.6666666667,-66.00948002170219,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,96,9606,Button moulds and other parts of buttons: button blanks
700330,974085.0,3921395.0,0.0,0.0,1188760914470.0,2078907340881.0,8.194120349543023e-07,1.886276950822729e-06,0.0,0.0,1.0668649158684269e-06,0.0,0.0,0.0,324695.0,1307131.6666666667,302.5721574605912,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,70,7003,"Glass: cast glass and rolled glass, profiles, not otherwise worked"
030339,176250.0,3913721.0,0.0,0.0,1188760914470.0,2078907340881.0,1.482636229494303e-07,1.8825855886109105e-06,0.0,0.0,1.7343219656614802e-06,0.0,0.0,0.0,58750.0,1304573.6666666667,2120.550921985816,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,03,0303,"Fish: frozen, flat fish, n.e.c. in item no. 0303.3, excluding fillets, livers, roes, and other fish meat of heading 0304"
250610,913261.0,3903707.0,0.0,0.0,1188760914470.0,2078907340881.0,7.682461535229483e-07,1.8777686351069812e-06,0.0,0.0,1.109522481584033e-06,0.0,0.0,0.0,304420.3333333334,1301235.6666666665,327.44702773905806,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,25,2506,Quartz: other than natural sands
732591,3155661.0,3894326.0,1098819.0,0.0,1188760914470.0,2078907340881.0,2.6545800434622527e-06,1.8732561684782265e-06,0.3482056532688397,0.0,-7.813238749840264e-07,-0.3482056532688397,366273.0,0.0,1051887.0,1298108.6666666667,23.40761571030603,-100.0,0,0,0,0,0,0,4,retirada,0,1,0,1,1,0,1,0,0,5.0,95.0,1,0,73,7325,"Iron: grinding balls and similar articles for mills, other than of non-malleable cast iron"
611490,4226741.0,3881846.000000001,0.0,0.0,1188760914470.0,2078907340881.0,3.555585440731335e-06,1.8672530149203048e-06,0.0,0.0,-1.6883324258110304e-06,0.0,0.0,0.0,1408913.6666666667,1293948.6666666667,-8.159832835747437,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,61,6114,"Garments: of textile materials (other than cotton or man-made fibres), knitted or crocheted, n.e.c. in chapter 61"
961310,3379670.0,3878605.0,0.0,0.0,1188760914470.0,2078907340881.0,2.8430191124737646e-06,1.8656940228785395e-06,0.0,0.0,-9.77325089595225e-07,0.0,0.0,0.0,1126556.6666666667,1292868.3333333333,14.762831874117888,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,96,9613,"Lighters: pocket, cigarette, gas fuelled, non-refillable"
701391,5861693.0,3863535.0,0.0,0.0,1188760914470.0,2078907340881.0,4.930926756296821e-06,1.8584450225485808e-06,0.0,0.0,-3.0724817337482405e-06,0.0,0.0,0.0,1953897.6666666667,1287845.0,-34.088410976146314,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,70,7013,"Glassware: n.e.c. in heading no. 7013, of lead crystal"
410210,15088800.0,3857977.0,0.0,0.0,1188760914470.0,2078907340881.0,1.2692880306152416e-05,1.8557715027188587e-06,0.0,0.0,-1.0837108803433556e-05,0.0,0.0,0.0,5029600.0,1285992.3333333333,-74.43151874237846,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,41,4102,"Skins: raw, of sheep or lambs, fresh, or salted, dried, limed, pickled or otherwise preserved, (but not tanned, parchment-dressed or further prepared), with wool on"
910819,19608449.0,3854002.0,0.0,0.0,1188760914470.0,2078907340881.0,1.6494863484590824e-05,1.8538594405880304e-06,0.0,0.0,-1.4641004044002794e-05,0.0,0.0,0.0,6536149.666666667,1284667.3333333333,-80.34519711375438,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,91,9108,"Watch movements: complete and assembled, electrically operated, by means of solar cells, without mechanical display or device including such or opto-electronic display"
630499,4362942.0,3848575.0,0.0,0.0,1188760914470.0,2078907340881.0,3.670159362486429e-06,1.8512489346297891e-06,0.0,0.0,-1.81891042785664e-06,0.0,0.0,0.0,1454314.0,1282858.3333333333,-11.789453080054711,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,63,6304,"Furnishing articles: of textile materials other than cotton or synthetic fibres, not knitted or crocheted (excluding bedspreads and articles of heading no. 9404)"
490210,4995646.0,3837601.0,0.0,0.0,1188760914470.0,2078907340881.0,4.202397588271373e-06,1.845970200082944e-06,0.0,0.0,-2.356427388188429e-06,0.0,0.0,0.0,1665215.3333333333,1279200.3333333333,-23.181086089766968,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,49,4902,"Newspapers, journals and periodicals: whether or not illustrated or containing advertising material, appearing at least four times a week"
600644,4685501.0,3835439.0,0.0,0.0,1188760914470.0,2078907340881.0,3.941499878542857e-06,1.8449302306925408e-06,0.0,0.0,-2.096569647850316e-06,0.0,0.0,0.0,1561833.6666666667,1278479.6666666667,-18.14239288391999,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,60,6006,"Fabrics: knitted or crocheted fabrics, other than those of headings 60.01 to 60.04, of artificial fibres, printed"
370590,3242408.0,3829952.000000001,0.0,0.0,1188760914470.0,2078907340881.0,2.727552664738816e-06,1.8422908634191184e-06,0.0,0.0,-8.852618013196976e-07,0.0,0.0,0.0,1080802.6666666667,1276650.6666666667,18.12060666023525,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,37,3705,"Photographic plates and film: exposed and developed, (other than cinematographic film or for offset reproduction)"
330430,4178665.0,3829672.0,0.0,0.0,1188760914470.0,2078907340881.0,3.515143330450956e-06,1.8421561772816004e-06,0.0,0.0,-1.6729871531693556e-06,0.0,0.0,0.0,1392888.3333333333,1276557.3333333333,-8.351782207953972,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,33,3304,Cosmetic and toilet preparations: manicure or pedicure preparations
282735,1588003.0,3825975.0,0.0,0.0,1188760914470.0,2078907340881.0,1.3358472512599385e-06,1.84037783924445e-06,0.0,0.0,5.045305879845118e-07,0.0,0.0,0.0,529334.3333333334,1275325.0,140.92996045977242,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,28,2827,Chlorides: of nickel
200860,3799961.0,3825560.0,0.0,0.0,1188760914470.0,2078907340881.0,3.1965729641222127e-06,1.8401782151477724e-06,0.0,0.0,-1.3563947489744403e-06,0.0,0.0,0.0,1266653.6666666667,1275186.6666666667,0.6736648086651309,,0,0,0,1,0,0,4,retirada,0,1,0,1,1,0,1,0,0,50.0,50.0,0,0,20,2008,"Fruit: cherries, prepared or preserved in ways n.e.c. in heading no. 2007, whether or not containing added sugar, other sweetening matter or spirit"
961590,28242866.0,3786170.0,6400.0,0.0,1188760914470.0,2078907340881.0,2.3758239067434237e-05,1.8212307617305809e-06,0.0002266058975742,0.0,-2.193700830570365e-05,-0.0002266058975742,2133.333333333333,0.0,9414288.666666666,1262056.6666666667,-86.5942429497063,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,96,9615,"Hairpins, curling pins, curling grips, hair curlers and the like (not those of heading no. 8516) and parts thereof"
810990,2659070.0,3771860.0,0.0,0.0,1188760914470.0,2078907340881.0,2.2368417127724344e-06,1.8143473380595984e-06,0.0,0.0,-4.224943747128362e-07,0.0,0.0,0.0,886356.6666666666,1257286.6666666667,41.84884188832938,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,81,8109,"Zirconium: other than unwrought, n.e.c. in heading no. 8109"
730539,3718817.0,3745461.0,0.0,0.0,1188760914470.0,2078907340881.0,3.1283136539343625e-06,1.801648840401298e-06,0.0,0.0,-1.3266648135330644e-06,0.0,0.0,0.0,1239605.6666666667,1248487.0,0.7164644025237088,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,0,0,0,0,,,0,0,73,7305,"Iron or steel (excluding cast iron): tubes and pipes (other than line pipe or casing of a kind used for oil or gas pipelines), welded (not longitudinally welded), having circular cross-sections, external diameter exceeds 406.4mm, (not seamless)"
281121,1511211.0,3742766.0,0.0,0.0,1188760914470.0,2078907340881.0,1.2712488958923772e-06,1.8003524863276924e-06,0.0,0.0,5.291035904353153e-07,0.0,0.0,0.0,503737.0,1247588.6666666667,147.66667262215535,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,0,0,0,0,,,0,0,28,2811,Carbon dioxide
