hs6,year,direction,trade_value_usd,quantity_tons,positive_trade,zero_trade,regime_calendar,regime_full_year,d_aap_original,d_aap_expanded,d_covered_current_calendar,d_covered_current_full_year,d_added_2017,d_maintained_2017,d_removed_2017,d_copper_260300
732391,2013,IND_CHL,10.0,0.002,1,0,original,original,0,0,0,0,0,0,0,0
732391,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732391,2014,IND_CHL,74162.0,15.19,1,0,original,original,0,0,0,0,0,0,0,0
732391,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732391,2015,IND_CHL,1864.0,0.479,1,0,original,original,0,0,0,0,0,0,0,0
732391,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732391,2016,IND_CHL,294.0,0.082,1,0,original,original,0,0,0,0,0,0,0,0
732391,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732391,2017,IND_CHL,903.0,0.289,1,0,expanded,original,0,0,0,0,0,0,0,0
732391,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732391,2018,IND_CHL,1362.0,0.128,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732391,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732391,2019,IND_CHL,8132.999999999999,0.686,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732391,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732391,2020,IND_CHL,4814.0,0.186,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732391,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732391,2021,IND_CHL,2595.0,0.478,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732391,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732391,2022,IND_CHL,85771.0,20.594,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732391,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732391,2023,IND_CHL,16024.0,2.028,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732391,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732391,2024,IND_CHL,32378.0,4.374,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732392,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732392,2012,IND_CHL,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
732392,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732392,2013,IND_CHL,14214.0,0.84,1,0,original,original,0,1,0,0,1,0,0,0
732392,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732392,2014,IND_CHL,24297.0,4.181,1,0,original,original,0,1,0,0,1,0,0,0
732392,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732392,2015,IND_CHL,1743.0,0.539,1,0,original,original,0,1,0,0,1,0,0,0
732392,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732392,2016,IND_CHL,8438.0,2.348,1,0,original,original,0,1,0,0,1,0,0,0
732392,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732392,2017,IND_CHL,9190.0,2.231,1,0,expanded,original,0,1,1,0,1,0,0,0
732392,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732392,2018,IND_CHL,2144.0,0.199,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732392,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732392,2019,IND_CHL,3963.0,0.377,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732392,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732392,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732392,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732392,2021,IND_CHL,11499.0,1.055,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732392,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732392,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732392,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732392,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732392,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732392,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732393,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732393,2012,IND_CHL,3633182.0,275.835,1,0,original,original,1,1,1,1,0,1,0,0
732393,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732393,2013,IND_CHL,1677893.0,266.634,1,0,original,original,1,1,1,1,0,1,0,0
732393,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732393,2014,IND_CHL,1828347.0,278.796,1,0,original,original,1,1,1,1,0,1,0,0
732393,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732393,2015,IND_CHL,1722938.0,262.418,1,0,original,original,1,1,1,1,0,1,0,0
732393,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732393,2016,IND_CHL,1505035.0,336.621,1,0,original,original,1,1,1,1,0,1,0,0
732393,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732393,2017,IND_CHL,1875513.0,163.947,1,0,expanded,original,1,1,1,1,0,1,0,0
732393,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732393,2018,IND_CHL,1612087.0,104.555,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732393,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732393,2019,IND_CHL,1446533.0,272.421,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732393,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732393,2020,IND_CHL,726883.0,113.659,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732393,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732393,2021,IND_CHL,1773220.0,304.529,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732393,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732393,2022,IND_CHL,2578835.0,379.345,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732393,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732393,2023,IND_CHL,1500207.0,228.799,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732393,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732393,2024,IND_CHL,1250474.0,92.462,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732394,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732394,2012,IND_CHL,38953.0,3.519,1,0,original,original,0,1,0,0,1,0,0,0
732394,2013,CHL_IND,39.0,0.01,1,0,original,original,0,0,0,0,0,0,0,0
732394,2013,IND_CHL,92615.0,20.037,1,0,original,original,0,1,0,0,1,0,0,0
732394,2014,CHL_IND,33.0,0.006,1,0,original,original,0,0,0,0,0,0,0,0
732394,2014,IND_CHL,60692.0,16.964,1,0,original,original,0,1,0,0,1,0,0,0
732394,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732394,2015,IND_CHL,269027.0,49.362,1,0,original,original,0,1,0,0,1,0,0,0
732394,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732394,2016,IND_CHL,369976.0,59.34,1,0,original,original,0,1,0,0,1,0,0,0
732394,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732394,2017,IND_CHL,96310.0,14.549,1,0,expanded,original,0,1,1,0,1,0,0,0
732394,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732394,2018,IND_CHL,242111.0,43.615,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732394,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732394,2019,IND_CHL,280762.0,44.542,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732394,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732394,2020,IND_CHL,400637.0,53.194,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732394,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732394,2021,IND_CHL,124340.0,16.842,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732394,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732394,2022,IND_CHL,228770.0,39.766,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732394,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732394,2023,IND_CHL,123484.0,21.949,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732394,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732394,2024,IND_CHL,51305.0,5.861,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732399,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732399,2012,IND_CHL,85911.0,8.438,1,0,original,original,1,1,1,1,0,1,0,0
732399,2013,CHL_IND,259.0,0.042,1,0,original,original,0,0,0,0,0,0,0,0
732399,2013,IND_CHL,122623.0,18.589,1,0,original,original,1,1,1,1,0,1,0,0
732399,2014,CHL_IND,33.0,0.01,1,0,original,original,0,0,0,0,0,0,0,0
732399,2014,IND_CHL,78520.0,8.136,1,0,original,original,1,1,1,1,0,1,0,0
732399,2015,CHL_IND,113.0,0.034,1,0,original,original,0,0,0,0,0,0,0,0
732399,2015,IND_CHL,90564.0,10.463,1,0,original,original,1,1,1,1,0,1,0,0
732399,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732399,2016,IND_CHL,204065.0,20.004,1,0,original,original,1,1,1,1,0,1,0,0
732399,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732399,2017,IND_CHL,585738.0,196.737,1,0,expanded,original,1,1,1,1,0,1,0,0
732399,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732399,2018,IND_CHL,822356.0,255.227,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732399,2019,CHL_IND,52.0,0.012,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732399,2019,IND_CHL,490439.0,177.061,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732399,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732399,2020,IND_CHL,447081.0,119.629,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732399,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732399,2021,IND_CHL,671063.0,263.799,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732399,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732399,2022,IND_CHL,872113.0,415.561,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732399,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732399,2023,IND_CHL,719308.0,256.602,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732399,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732399,2024,IND_CHL,478623.0,80.603,1,0,expanded,expanded,1,1,1,1,0,1,0,0
732410,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732410,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732410,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732410,2013,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732410,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732410,2014,IND_CHL,1802.0,0.332,1,0,original,original,0,0,0,0,0,0,0,0
732410,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732410,2015,IND_CHL,1073.0,0.3,1,0,original,original,0,0,0,0,0,0,0,0
732410,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732410,2016,IND_CHL,1703.0,0.098,1,0,original,original,0,0,0,0,0,0,0,0
732410,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732410,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732410,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2019,IND_CHL,615.0,0.054,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732410,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2020,IND_CHL,400.0,0.047,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732410,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2021,IND_CHL,1696.0,0.046,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732410,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2022,IND_CHL,5786.0,0.117,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732410,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2023,IND_CHL,5888.0,0.133,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732410,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732410,2024,IND_CHL,585.0,0.091,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732421,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2012,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2013,IND_CHL,1166.0,0.172,1,0,original,original,0,0,0,0,0,0,0,0
732421,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2014,IND_CHL,12069.0,3.555,1,0,original,original,0,0,0,0,0,0,0,0
732421,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732421,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732421,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732421,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2019,IND_CHL,74.0,0.001,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732421,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732421,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2012,IND_CHL,12152.0,1.453,1,0,original,original,0,0,0,0,0,0,0,0
732429,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2013,IND_CHL,1059.0,0.124,1,0,original,original,0,0,0,0,0,0,0,0
732429,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2014,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2015,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2016,IND_CHL,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732429,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732429,2017,IND_CHL,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732429,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2018,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2019,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2020,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2021,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2022,IND_CHL,100.0,0.2,1,0,expanded,expanded,0,0,0,0,0,0,0,0
732429,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732429,2024,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732490,2012,IND_CHL,33984.0,1.293,1,0,original,original,0,1,0,0,1,0,0,0
732490,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732490,2013,IND_CHL,23042.0,1.286,1,0,original,original,0,1,0,0,1,0,0,0
732490,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732490,2014,IND_CHL,31496.0,1.017,1,0,original,original,0,1,0,0,1,0,0,0
732490,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732490,2015,IND_CHL,12453.0,1.591,1,0,original,original,0,1,0,0,1,0,0,0
732490,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732490,2016,IND_CHL,11469.0,0.905,1,0,original,original,0,1,0,0,1,0,0,0
732490,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732490,2017,IND_CHL,18641.0,2.926,1,0,expanded,original,0,1,1,0,1,0,0,0
732490,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2018,IND_CHL,1430.0,0.074,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732490,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2019,IND_CHL,6308.0,0.742,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732490,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2020,IND_CHL,7860.0,1.178,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732490,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2021,IND_CHL,32756.0,5.211,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732490,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2022,IND_CHL,629.0,0.028,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732490,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2023,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732490,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732490,2024,IND_CHL,9361.0,0.898,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732510,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732510,2012,IND_CHL,56909.0,28.537,1,0,original,original,0,1,0,0,1,0,0,0
732510,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732510,2013,IND_CHL,157675.0,110.736,1,0,original,original,0,1,0,0,1,0,0,0
732510,2014,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732510,2014,IND_CHL,28335.0,19.633,1,0,original,original,0,1,0,0,1,0,0,0
732510,2015,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732510,2015,IND_CHL,29686.0,20.344,1,0,original,original,0,1,0,0,1,0,0,0
732510,2016,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732510,2016,IND_CHL,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
732510,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,0,0,0,0,0,0,0
732510,2017,IND_CHL,18250.0,16.268,1,0,expanded,original,0,1,1,0,1,0,0,0
732510,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732510,2018,IND_CHL,36565.0,29.721,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732510,2019,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732510,2019,IND_CHL,77184.0,61.268,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732510,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732510,2020,IND_CHL,7068.0,2.075,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732510,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732510,2021,IND_CHL,831.0,0.015,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732510,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732510,2022,IND_CHL,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732510,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732510,2023,IND_CHL,3508.0,0.4,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732510,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,0,0,0,0,0,0,0
732510,2024,IND_CHL,856.0,0.005,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2012,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
732591,2012,IND_CHL,625769.0,403.912,1,0,original,original,0,1,0,0,1,0,0,0
732591,2013,CHL_IND,325256.0,1046.645,1,0,original,original,0,1,0,0,1,0,0,0
732591,2013,IND_CHL,339294.0,228.986,1,0,original,original,0,1,0,0,1,0,0,0
732591,2014,CHL_IND,35183.0,111.83,1,0,original,original,0,1,0,0,1,0,0,0
732591,2014,IND_CHL,1205883.0,837.025,1,0,original,original,0,1,0,0,1,0,0,0
732591,2015,CHL_IND,1098819.0,846.014,1,0,original,original,0,1,0,0,1,0,0,0
732591,2015,IND_CHL,519042.00000000006,343.384,1,0,original,original,0,1,0,0,1,0,0,0
732591,2016,CHL_IND,0.0,0.0,0,1,original,original,0,1,0,0,1,0,0,0
732591,2016,IND_CHL,726233.0,603.364,1,0,original,original,0,1,0,0,1,0,0,0
732591,2017,CHL_IND,0.0,0.0,0,1,expanded,original,0,1,1,0,1,0,0,0
732591,2017,IND_CHL,994042.0,924.189,1,0,expanded,original,0,1,1,0,1,0,0,0
732591,2018,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732591,2018,IND_CHL,1189537.0,976.505,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2019,CHL_IND,158496.0,499.99,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2019,IND_CHL,1496757.0,1161.524,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2020,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732591,2020,IND_CHL,4704439.0,3546.826,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2021,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732591,2021,IND_CHL,4328769.0,2983.461,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2022,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732591,2022,IND_CHL,7809150.0,3616.726,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2023,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732591,2023,IND_CHL,6570219.0,3191.968,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732591,2024,CHL_IND,0.0,0.0,0,1,expanded,expanded,0,1,1,1,1,0,0,0
732591,2024,IND_CHL,3537395.0,2005.78,1,0,expanded,expanded,0,1,1,1,1,0,0,0
732599,2012,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732599,2012,IND_CHL,55492.0,28.113,1,0,original,original,0,1,0,0,1,0,0,0
732599,2013,CHL_IND,0.0,0.0,0,1,original,original,0,0,0,0,0,0,0,0
732599,2013,IND_CHL,111184.0,40.418,1,0,original,original,0,1,0,0,1,0,0,0
732599,2014,CHL_IND,13186.0,2.245,1,0,original,original,0,0,0,0,0,0,0,0
732599,2014,IND_CHL,30182.0,7.111,1,0,original,original,0,1,0,0,1,0,0,0
732599,2015,CHL_IND,10019.0,15.095,1,0,original,original,0,0,0,0,0,0,0,0
