hs6,m_ind_world_p0,m_ind_world_p1,x_chl_ind_p0,x_chl_ind_p1,m_ind_total_p0,m_ind_total_p1,product_share_india_p0,product_share_india_p1,chile_share_product_p0,chile_share_product_p1,delta_product_share_india,delta_chile_share_product,avg_exports_p0,avg_exports_p1,avg_india_imports_p0,avg_india_imports_p1,growth_india_imports_pct,growth_chile_exports_pct,new_import_demand,sin_demanda,chile_entry,no_chile_presence,demand_dynamic,chile_competitive,quadrant_code,quadrant_name,d_aap_original,d_aap_expanded,d_added_2017,d_maintained_2017,d_removed_2017,concession_pct_min,concession_pct_max,d_partial_coverage,d_copper_260300,hs2,hs4,description_hs12
370310,58174524.0,6098851.0,0.0,0.0,1188760914470.0,2078907340881.0,4.893711030694231e-05,2.9336810160165325e-06,0.0,0.0,-4.600342929092578e-05,0.0,0.0,0.0,19391508.0,2032950.3333333333,-89.51628551356949,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,37,3703,"Photographic paper, paperboard and textiles: in rolls, sensitised, unexposed, of a width exceeding 610mm"
820840,1012045.0,6050584.999999999,0.0,0.0,1188760914470.0,2078907340881.0,8.513444441864178e-07,2.9104640120400365e-06,0.0,0.0,2.0591195678536185e-06,0.0,0.0,0.0,337348.3333333333,2016861.6666666663,497.8573087165096,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,82,8208,"Tools: knives and cutting blades, for agricultural, horticultural or forestry machines or mechanical appliances"
611231,1728996.0,6038027.999999999,0.0,0.0,1188760914470.0,2078907340881.0,1.4544522611351667e-06,2.9044238197942973e-06,0.0,0.0,1.4499715586591306e-06,0.0,0.0,0.0,576332.0,2012675.9999999998,249.22162919983614,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,61,6112,"Swimwear: men's or boys', of synthetic fibres, knitted or crocheted"
630221,3211456.0,6036089.0,1050.0,0.0,1188760914470.0,2078907340881.0,2.701515469518783e-06,2.903491118291989e-06,0.0003269545028796907,0.0,2.0197564877320609e-07,-0.0003269545028796907,350.0,0.0,1070485.3333333333,2012029.6666666667,87.95490269833994,-100.0,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,63,6302,"Bed linen: of cotton, printed, not knitted or crocheted"
382460,3746997.0,6022315.0,0.0,0.0,1188760914470.0,2078907340881.0,3.1520190093653692e-06,2.8968655223699686e-06,0.0,0.0,-2.5515348699540067e-07,0.0,0.0,0.0,1248999.0,2007438.3333333333,60.723774265098164,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,38,3824,Sorbitol: other than that of subheading no. 2905.44
170230,5669765.000000001,6020462.0,0.0,0.0,1188760914470.0,2078907340881.0,4.769474610904264e-06,2.8959741887527546e-06,0.0,0.0,-1.8735004221515096e-06,0.0,0.0,0.0,1889921.666666667,2006820.6666666667,6.185388636036926,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,17,1702,"Sugars: glucose and glucose syrup, not containing fructose or containing in the dry state less than 20% by weight of fructose, the syrup not containing added flavouring or colouring matter"
120929,2487049.0,6018169.999999999,722.0,0.0,1188760914470.0,2078907340881.0,2.0921355755617453e-06,2.8948716865127895e-06,0.00029030389027317116,0.0,8.027361109510442e-07,-0.00029030389027317116,240.66666666666666,0.0,829016.3333333334,2006056.6666666663,141.98035503120363,-100.0,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,12,1209,"Seeds of forage plants: other than lucerne, clover, fescue, Kentucky blue grass, and rye grass seeds, of a kind used for sowing"
060210,5052050.0,6002728.0,86202.0,0.0,1188760914470.0,2078907340881.0,4.2498453124633715e-06,2.887443746028701e-06,0.01706277649666967,0.0,-1.3624015664346705e-06,-0.01706277649666967,28734.0,0.0,1684016.6666666667,2000909.3333333333,18.81766807533576,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,06,0602,"Plants, live: unrooted cuttings and slips"
780411,6353078.0,5991907.0,0.0,0.0,1188760914470.0,2078907340881.0,5.344285737079833e-06,2.8822386078355697e-06,0.0,0.0,-2.462047129244263e-06,0.0,0.0,0.0,2117692.6666666665,1997302.3333333333,-5.684976636521699,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,78,7804,"Lead: sheets, strip and foil, of a thickness (excluding any backing) not exceeding 0.2mm"
282630,19381737.0,5981826.0,0.0,0.0,1188760914470.0,2078907340881.0,1.63041506194214e-05,2.877389425863021e-06,0.0,0.0,-1.3426761193558379e-05,0.0,0.0,0.0,6460579.0,1993942.0,-69.13679099040505,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,28,2826,Sodium hexafluoroaluminate (synthetic cryolite)
810390,1981003.9999999995,5971509.0,0.0,0.0,1188760914470.0,2078907340881.0,1.666444426197521e-06,2.872426722717421e-06,0.0,0.0,1.2059822965199003e-06,0.0,0.0,0.0,660334.6666666665,1990503.0,201.43851299644027,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,81,8103,Tantalum: articles n.e.c. in heading no. 8103
551613,17642106.0,5965416.0,0.0,0.0,1188760914470.0,2078907340881.0,1.4840752068186561e-05,2.869495856160657e-06,0.0,0.0,-1.1971256212025904e-05,0.0,0.0,0.0,5880702.0,1988472.0,-66.18648589913245,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,55,5516,"Fabrics, woven: of yarns of different colours, containing 85% or more by weight of artificial staple fibres"
590110,3470111.9999999995,5965006.0,0.0,971.0,1188760914470.0,2078907340881.0,2.919100012256983e-06,2.869298637173578e-06,0.0,0.00016278273651359278,-4.980137508340516e-08,0.00016278273651359278,0.0,323.6666666666667,1156703.9999999998,1988335.3333333333,71.89664195276697,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,,,0,0,59,5901,"Textile fabrics: coated with gum or amylaceous substances, of a kind used for the outer covers of books or the like"
843061,4833024.0,5949040.0,0.0,0.0,1188760914470.0,2078907340881.0,4.065598003072609e-06,2.861618641203563e-06,0.0,0.0,-1.2039793618690455e-06,0.0,0.0,0.0,1611008.0,1983013.3333333333,23.091464060596433,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,84,8430,"Machinery: for tamping or compacting, not self-propelled"
570490,6046338.999999999,5922867.0,0.0,0.0,1188760914470.0,2078907340881.0,5.086253195576937e-06,2.8490288544991167e-06,0.0,0.0,-2.23722434107782e-06,0.0,0.0,0.0,2015446.333333333,1974289.0,-2.0420952248955793,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,57,5704,"Carpets and other textile floor coverings: of felt, (not tufted or flocked), whether or not made up, other than tiles having a maximum surface area of 0.3m2"
621142,2645096.9999999995,5902431.0,0.0,0.0,1188760914470.0,2078907340881.0,2.2250874568662076e-06,2.8391986905480193e-06,0.0,0.0,6.141112336818117e-07,0.0,0.0,0.0,881698.9999999999,1967477.0,123.14610768527588,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,62,6211,"Track suits and other garments n.e.c.: women's or girls', of cotton (not knitted or crocheted)"
330690,7164231.0,5899763.0,0.0,0.0,1188760914470.0,2078907340881.0,6.0266374111013885e-06,2.8379153240662457e-06,0.0,0.0,-3.188722087035143e-06,0.0,0.0,0.0,2388077.0,1966587.6666666667,-17.649737983043824,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,33,3306,Oral or dental hygiene preparations: other than dentifrices
701190,8022026.999999999,5895035.0,0.0,0.0,1188760914470.0,2078907340881.0,6.74822573854269e-06,2.835641052429879e-06,0.0,0.0,-3.912584686112811e-06,0.0,0.0,0.0,2674008.9999999995,1965011.6666666667,-26.51439592511966,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,70,7011,"Glass envelopes (including bulbs and tubes): open, and glass parts thereof, without fittings, other than for electric lighting and cathode-ray tubes"
293333,2035420.0,5853826.000000001,0.0,0.0,1188760914470.0,2078907340881.0,1.7122198208438545e-06,2.8158186201407443e-06,0.0,0.0,1.1035987992968898e-06,0.0,0.0,0.0,678473.3333333334,1951275.3333333337,187.59794047420195,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,29,2933,"Heterocyclic compounds: containing an unfused pyridine ring (whether or not hydrogenated) in the structure, other than pyridine and its salts, other than piperidine and its salts"
821520,2365789.9999999995,5853455.0,0.0,0.0,1188760914470.0,2078907340881.0,1.990131044184582e-06,2.815640161008533e-06,0.0,0.0,8.255091168239513e-07,0.0,0.0,0.0,788596.6666666665,1951151.6666666667,147.42073472286216,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,82,8215,"Cutlery: sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter knives, sugar tongs and similar), not plated with precious metal"
540793,2143589.0,5852794.0,0.0,0.0,1188760914470.0,2078907340881.0,1.803212886550617e-06,2.8153222055196076e-06,0.0,0.0,1.0121093189689906e-06,0.0,0.0,0.0,714529.6666666666,1950931.3333333333,173.0371353836953,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,54,5407,"Fabrics, woven: of synthetic filament yarn, of yarns of different colours, n.e.c. in heading no. 5407"
600522,4983227.0,5848082.0,0.0,0.0,1188760914470.0,2078907340881.0,4.191950575883237e-06,2.8130556302339564e-06,0.0,0.0,-1.3788949456492802e-06,0.0,0.0,0.0,1661075.6666666667,1949360.6666666667,17.355320156998676,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,60,6005,"Fabrics: warp knit (including those made on galloon knitting machines), other than those of headings 60.01 to 60.04, of cotton, dyed"
820530,2321736.0,5847215.0,0.0,0.0,1188760914470.0,2078907340881.0,1.953072288749608e-06,2.812638584229572e-06,0.0,0.0,8.59566295479964e-07,0.0,0.0,0.0,773912.0,1949071.6666666667,151.84667851986617,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,82,8205,"Tools, hand: planes, chisels, gauges and similar cutting tools for working wood"
291010,4415334.0,5845007.0,0.0,0.0,1188760914470.0,2078907340881.0,3.714232143953474e-06,2.8115764878308625e-06,0.0,0.0,-9.026556561226113e-07,0.0,0.0,0.0,1471778.0,1948335.6666666667,32.37972484074818,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,29,2910,"Epoxides, epoxyalcohols, epoxyphenols and epoxyethers: with a three-membered ring and their halogenated, sulphonated, nitrated or nitrosated derivatives: oxirane (ethylene oxide)"
551641,1013305.0,5839132.0,0.0,0.0,1188760914470.0,2078907340881.0,8.524043713632478e-07,2.808750484052594e-06,0.0,0.0,1.956346112689346e-06,0.0,0.0,0.0,337768.3333333333,1946377.3333333333,476.2462437272095,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,55,5516,"Fabrics, woven: unbleached or bleached, containing less than 85% by weight of artificial staple fibres, mixed mainly or solely with cotton"
251910,27535327.0,5817278.0,0.0,0.0,1188760914470.0,2078907340881.0,2.3163048738253998e-05,2.7982382310193547e-06,0.0,0.0,-2.036481050723464e-05,0.0,0.0,0.0,9178442.333333334,1939092.6666666667,-78.87340143082375,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,25,2519,Magnesium carbonate (magnesite): natural
560129,7432129.0,5801791.000000001,0.0,0.0,1188760914470.0,2078907340881.0,6.251996435560432e-06,2.7907886445488794e-06,0.0,0.0,-3.4612077910115527e-06,0.0,0.0,0.0,2477376.3333333335,1933930.3333333337,-21.93635228882598,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,56,5601,"Wadding: other articles thereof, other than of cotton or man-made fibres"
071190,2236501.0,5801440.0,0.0,0.0,1188760914470.0,2078907340881.0,1.881371580085241e-06,2.790619805855062e-06,0.0,0.0,9.092482257698211e-07,0.0,0.0,0.0,745500.3333333334,1933813.3333333333,159.39805079452233,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,07,0711,"Vegetables and mixed vegetables: n.e.c. in heading no. 0711, provisionally preserved but unsuitable in that state for immediate consumption"
260120,265633.0,5795831.0,0.0,2255.0,1188760914470.0,2078907340881.0,2.2345367917688516e-07,2.7879217539074353e-06,0.0,0.00038907276626940987,2.56446807473055e-06,0.00038907276626940987,0.0,751.6666666666666,88544.33333333333,1931943.6666666667,2081.894192363148,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,26,2601,Iron pyrites: roasted
630312,49255256.0,5785668.0,0.0,0.0,1188760914470.0,2078907340881.0,4.143411463183922e-05,2.7830331281374702e-06,0.0,0.0,-3.865108150370175e-05,0.0,0.0,0.0,16418418.666666666,1928556.0,-88.25370433563477,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,63,6303,"Curtains (including drapes) and interior blinds: curtain or bed valances, knitted or crocheted, of synthetic fibres"
890310,958690.0,5784158.000000002,0.0,0.0,1188760914470.0,2078907340881.0,8.064615755199393e-07,2.782306785038716e-06,0.0,0.0,1.975845209518777e-06,0.0,0.0,0.0,319563.3333333333,1928052.6666666672,503.33976572197497,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,89,8903,"Yachts and other vessels: for pleasure or sports, rowing boats and canoes, inflatable"
510610,2600525.0,5784156.0,0.0,0.0,1188760914470.0,2078907340881.0,2.1875929535918704e-06,2.782305822994876e-06,0.0,0.0,5.947128694030056e-07,0.0,0.0,0.0,866841.6666666666,1928052.0,122.42262620047875,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,51,5106,"Yarn: of carded wool, containing 85% or more by weight of wool, not put up for retail sale"
854081,1440762.0,5770480.0,0.0,0.0,1188760914470.0,2078907340881.0,1.2119863485269051e-06,2.7757273672209865e-06,0.0,0.0,1.5637410186940813e-06,0.0,0.0,0.0,480254.0,1923493.3333333333,300.5158381467584,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,85,8540,Valves and tubes: receiver or amplifier
060110,4822996.999999999,5751127.0,0.0,0.0,1188760914470.0,2078907340881.0,4.057163169896359e-06,2.76641815000893e-06,0.0,0.0,-1.2907450198874285e-06,0.0,0.0,0.0,1607665.6666666663,1917042.3333333333,19.243843610103873,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,06,0601,"Plants, live: bulbs, tubers, tuberous roots, corms, crowns and rhizomes, dormant"
620211,2218714.0,5741583.0,0.0,0.0,1188760914470.0,2078907340881.0,1.8664089414389913e-06,2.761827276807263e-06,0.0,0.0,8.954183353682716e-07,0.0,0.0,0.0,739571.3333333334,1913861.0,158.7797706238839,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,62,6202,"Coats: women's or girls', overcoats, raincoats, car-coats, capes, cloaks and similar articles, of wool or fine animal hair, other than those of heading no. 6204 (not knitted or crocheted)"
560819,3514426.000000001,5733029.999999999,0.0,16111.999999999998,1188760914470.0,2078907340881.0,2.9563774828236854e-06,2.7577130963280228e-06,0.0,0.002810381246914808,-1.986643864956626e-07,0.002810381246914808,0.0,5370.666666666666,1171475.3333333337,1911009.9999999998,63.128488122953726,,0,0,1,0,0,1,3,estrella_menguante,0,0,0,0,0,,,0,0,56,5608,"Twine, cordage or rope: knotted netting, for other than fishing, of man-made textile materials"
550610,4777836.0,5728716.999999999,0.0,0.0,1188760914470.0,2078907340881.0,4.019173192727456e-06,2.755638448788334e-06,0.0,0.0,-1.2635347439391221e-06,0.0,0.0,0.0,1592612.0,1909572.333333333,19.901917939418578,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,55,5506,"Fibres: synthetic staple fibres, of nylon or other polyamides, carded, combed or otherwise processed for spinning"
570241,6500830.0,5720089.0,0.0,0.0,1188760914470.0,2078907340881.0,5.468576499167913e-06,2.7514881916651172e-06,0.0,0.0,-2.717088307502796e-06,0.0,0.0,0.0,2166943.3333333335,1906696.3333333333,-12.009866432440164,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,57,5702,"Carpets and other textile floor coverings: woven, (not tufted or flocked), of wool or fine animal hair, of pile construction, made up, n.e.c. in item no. 5702.10 or 5702.20"
284329,12115768.0,5715587.0,0.0,0.0,1188760914470.0,2078907340881.0,1.0191929977275307e-05,2.7493226309826038e-06,0.0,0.0,-7.442607346292703e-06,0.0,0.0,0.0,4038589.3333333335,1905195.6666666667,-52.825219168937544,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,28,2843,Silver compounds: excluding silver nitrates
520511,11492688.999999998,5707832.0,0.0,0.0,1188760914470.0,2078907340881.0,9.667788417424479e-06,2.7455923059952895e-06,0.0,0.0,-6.922196111429189e-06,0.0,0.0,0.0,3830896.3333333326,1902610.6666666667,-50.335104343291626,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,52,5205,"Cotton yarn: (not sewing thread), single, of uncombed fibres, 85% or more by weight of cotton, measuring 714.29 decitex or more, (not exceeding 14 metric number), not for retail sale"
610339,2804814.0,5697906.0,0.0,0.0,1188760914470.0,2078907340881.0,2.359443321073948e-06,2.740817682420295e-06,0.0,0.0,3.8137436134634703e-07,0.0,0.0,0.0,934938.0,1899302.0,103.14737447830767,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,61,6103,"Jackets and blazers: men's or boys', of textile materials (other than wool or fine animal hair, cotton or synthetic fibres), knitted or crocheted"
830630,5119228.0,5694682.0,0.0,0.0,1188760914470.0,2078907340881.0,4.306356255229311e-06,2.739266867751165e-06,0.0,0.0,-1.5670893874781458e-06,0.0,0.0,0.0,1706409.3333333333,1898227.3333333333,11.241030874186508,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,83,8306,"Photograph, picture or similar frames, mirrors: of base metal"
940140,2753242.0,5694669.000000001,0.0,0.0,1188760914470.0,2078907340881.0,2.316060333483888e-06,2.7392606144662093e-06,0.0,0.0,4.2320028098232125e-07,0.0,0.0,0.0,917747.3333333334,1898223.0000000002,106.83503302651931,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,94,9401,"Seats: convertible into beds, other than garden seats or camping equipment"
442010,3660459.0,5663216.0,0.0,0.0,1188760914470.0,2078907340881.0,3.079222201406233e-06,2.7241310320257183e-06,0.0,0.0,-3.5509116938051456e-07,0.0,0.0,0.0,1220153.0,1887738.6666666667,54.71327502916985,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,44,4420,Wood: statuettes and other ornaments of wood
811292,2048213.0,5656878.000000001,0.0,9646.0,1188760914470.0,2078907340881.0,1.7229814465368591e-06,2.7210823150986264e-06,0.0,0.0017051808435677768,9.981008685617673e-07,0.0017051808435677768,0.0,3215.3333333333335,682737.6666666666,1885626.0000000002,176.18602166864488,,0,0,1,0,1,1,1,estrella_naciente,0,0,0,0,0,,,0,0,81,8112,"Gallium, germanium, hafnium, indium, niobium (columbium), rhenium and vanadium: articles thereof, unwrought, including waste and scrap, powders"
200912,758913.0000000001,5623275.0,0.0,0.0,1188760914470.0,2078907340881.0,6.384067567853673e-07,2.704918535530769e-06,0.0,0.0,2.066511778745402e-06,0.0,0.0,0.0,252971.00000000003,1874425.0,640.9643793162061,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,20,2009,"Juice: orange, not frozen, of a Brix value not exceeding 20, unfermented, not containing added spirit, whether or not containing added sugar or other sweetening matter"
630222,41131004.0,5611613.0,35549.0,0.0,1188760914470.0,2078907340881.0,3.459989599198586e-05,2.6993088579031662e-06,0.000864287193184003,0.0,-3.1900587134082695e-05,-0.000864287193184003,11849.666666666666,0.0,13710334.666666666,1870537.6666666667,-86.3567322596842,-100.0,0,0,0,0,0,0,4,retirada,0,0,0,0,0,,,0,0,63,6302,"Bed linen: of man-made fibres, printed, not knitted or crocheted"
030799,529658.0,5610552.0,0.0,0.0,1188760914470.0,2078907340881.0,4.4555468938524443e-07,2.698798493646359e-06,0.0,0.0,2.2532438042611144e-06,0.0,0.0,0.0,176552.66666666666,1870184.0,959.278251248919,,0,0,0,1,1,0,2,oportunidad_perdida,1,1,0,1,0,50.0,50.0,0,0,03,0307,"Molluscs: n.e.c. in heading 0307, whether in shell or not, other than live, fresh or chilled, includes flours, meals, and pellets of molluscs, fit for human consumption"
620439,5962339.999999999,5600833.0,0.0,0.0,1188760914470.0,2078907340881.0,5.015592225000318e-06,2.694123441608743e-06,0.0,0.0,-2.3214687833915745e-06,0.0,0.0,0.0,1987446.6666666663,1866944.3333333333,-6.063173183682902,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,62,6204,"Jackets and blazers: women's or girls', of textile materials n.e.c. in item no. 6204.3 (not knitted or crocheted)"
121229,1318457.0000000002,5593542.0,1480.0,3387.0,1188760914470.0,2078907340881.0,1.1091019093505646e-06,2.6906163107921717e-06,0.0011225242840684222,0.0006055197225657732,1.581514401441607e-06,-0.000517004561502649,493.3333333333333,1129.0,439485.66666666674,1864514.0,324.2491033078818,128.85135135135135,0,0,0,0,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,12,1212,"Seaweeds and other algae: not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground"
610721,1965917.9999999998,5590675.999999998,0.0,0.0,1188760914470.0,2078907340881.0,1.653753901285095e-06,2.6892377019702956e-06,0.0,0.0,1.0354838006852005e-06,0.0,0.0,0.0,655305.9999999999,1863558.666666666,184.37991818580423,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,61,6107,"Nightshirts and pyjamas: men's or boys', of cotton, knitted or crocheted"
611522,639179.0,5573576.0,0.0,0.0,1188760914470.0,2078907340881.0,5.376850737769866e-07,2.681012227143336e-06,0.0,0.0,2.1433271533663494e-06,0.0,0.0,0.0,213059.66666666666,1857858.6666666667,771.9898494787845,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,61,6115,"Hosiery: panty hose and tights (other than graduated compression hosiery), of synthetic fibres, measuring per single yarn 67 decitex or more, knitted or crocheted"
151229,1058973.0,5552173.000000001,0.0,0.0,1188760914470.0,2078907340881.0,8.908208430390185e-07,2.670716914995884e-06,0.0,0.0,1.7798960719568655e-06,0.0,0.0,0.0,352991.0,1850724.3333333337,424.2978810602349,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,15,1512,"Vegetable oils: cotton-seed oil and its fractions, other than crude, whether or not refined, but not chemically modified"
240290,3385400.0000000005,5513663.0,0.0,0.0,1188760914470.0,2078907340881.0,2.847839257492206e-06,2.6521927608680328e-06,0.0,0.0,-1.9564649662417305e-07,0.0,0.0,0.0,1128466.6666666667,1837887.6666666667,62.86592426301174,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,24,2402,"Cigars, cigarillos and cheroots: containing tobacco substitutes including the weight of every band, wrapper or attachment thereto"
721610,629652.0,5507658.0,0.0,0.0,1188760914470.0,2078907340881.0,5.296708466232889e-07,2.6493042242402027e-06,0.0,0.0,2.119633377616914e-06,0.0,0.0,0.0,209884.0,1835886.0,774.7146042575899,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,72,7216,"Iron or non-alloy steel: U, I or H sections, hot-rolled, hot-drawn or extruded, of a height of less than 80mm"
030614,1406377.0,5505555.0,0.0,0.0,1188760914470.0,2078907340881.0,1.1830612723560334e-06,2.6482926351430624e-06,0.0,0.0,1.465231362787029e-06,0.0,0.0,0.0,468792.3333333333,1835185.0,291.47077917229876,,0,0,0,1,1,0,2,oportunidad_perdida,1,1,0,1,0,20.0,20.0,0,0,03,0306,"Crustaceans: frozen, crabs, in shell or not, smoked, cooked or not before or during smoking: in shell, cooked by steaming or by boiling in water"
262029,543317.0,5502451.0,0.0,0.0,1188760914470.0,2078907340881.0,4.570448047093084e-07,2.6467995431042972e-06,0.0,0.0,2.189754738394989e-06,0.0,0.0,0.0,181105.66666666666,1834150.3333333333,912.751487621407,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,26,2620,"Slag, ash and residues: (not from the manufacture of iron or steel), containing mainly lead: excluding leaded gasoline sludges and leaded anti-knock compound sludges"
252510,1432986.0,5490094.0,0.0,0.0,1188760914470.0,2078907340881.0,1.2054450836641832e-06,2.640855555242499e-06,0.0,0.0,1.4354104715783158e-06,0.0,0.0,0.0,477662.0,1830031.3333333333,283.12265437345513,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,25,2525,Mica: crude and rifted into sheets or splittings
293311,2301591.0,5481262.0,0.0,0.0,1188760914470.0,2078907340881.0,1.936126072101005e-06,2.6366071696476617e-06,0.0,0.0,7.004810975466567e-07,0.0,0.0,0.0,767197.0,1827087.3333333333,138.15100076425395,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,29,2933,"Heterocyclic compounds: with nitrogen hetero-atom(s) only, containing an unfused pyrazole ring (whether or not hydrogenated) in the structure, phenazone (antipyrin) and its derivatives"
292411,1008009.0,5478836.0,0.0,0.0,1188760914470.0,2078907340881.0,8.479493123723815e-07,2.6354402104704567e-06,0.0,0.0,1.787490898098075e-06,0.0,0.0,0.0,336003.0,1826278.6666666667,443.5304645097415,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,29,2924,Acyclic amides (including acyclic carbamates) and their derivatives: salts thereof: meprobamate (INN)
380300,2602774.0,5473318.0,0.0,0.0,1188760914470.0,2078907340881.0,2.189484839481307e-06,2.6327859315175226e-06,0.0,0.0,4.433010920362155e-07,0.0,0.0,0.0,867591.3333333334,1824439.3333333333,110.28786978815681,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,38,3803,"Chemical products: tall oil, whether or not refined"
570292,2787123.0,5464954.0,0.0,0.0,1188760914470.0,2078907340881.0,2.344561438784028e-06,2.6287626641811077e-06,0.0,0.0,2.842012253970796e-07,0.0,0.0,0.0,929041.0,1821651.3333333333,96.07868041704654,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,57,5702,"Carpets and other textile floor coverings: woven, (not tufted or flocked), of man-made textile materials, (not of pile construction), made up, n.e.c. in item no. 5702.10 or 5702.20"
820520,3130940.000000001,5450952.999999999,0.0,0.0,1188760914470.0,2078907340881.0,2.6337844404952584e-06,2.6220278762833134e-06,0.0,0.0,-1.1756564211945031e-08,0.0,0.0,0.0,1043646.666666667,1816984.333333333,74.09956754201605,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,82,8205,"Tools, hand: hammers and sledge hammers"
640520,28545617.000000004,5450279.0,0.0,0.0,1188760914470.0,2078907340881.0,2.401291685530126e-05,2.621703667509433e-06,0.0,0.0,-2.1391213187791828e-05,0.0,0.0,0.0,9515205.666666668,1816759.6666666667,-80.9067745846937,,0,0,0,1,0,0,4,retirada,0,0,0,0,0,,,0,0,64,6405,"Footwear: with uppers of textile materials, n.e.c. in chapter 64"
741521,1556431.9999999998,5447132.0,0.0,0.0,1188760914470.0,2078907340881.0,1.3092893457839865e-06,2.62018989152812e-06,0.0,0.0,1.3109005457441337e-06,0.0,0.0,0.0,518810.66666666657,1815710.6666666667,249.97558518457606,,0,0,0,1,1,0,2,oportunidad_perdida,0,0,0,0,0,,,0,0,74,7415,"Copper: washers, (including spring washers), not threaded"
